ID_Composicao;Nome_Composicao;Grupo_Rosca;Percentual_Rosca;Cod_Material;Descricao_Material;Qtd_Original_Na_Rosca;Qtd_Corrigida_No_Filme;Unidade
251;COEX FORMULA MIG PLUS BRANCO C/ALTA;ROSCA C;20.0;503271;PEAD HE-150 PL14;40.0;8.0;KG
251;COEX FORMULA MIG PLUS BRANCO C/ALTA;ROSCA C;20.0;500043;PEBD REC. BRANCO COMUM;20.0;4.0;KG
251;COEX FORMULA MIG PLUS BRANCO C/ALTA;ROSCA C;20.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.4;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA A;25.0;500207;ADIT. ANTI-ESTATICO;3.0;0.75;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA A;25.0;505579;PEBD INDUSTRIAL TX7001;36.0;9.0;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA A;25.0;504163;PEAD GF 4950;60.0;15.0;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA B;50.0;504163;PEAD GF 4950;50.0;25.0;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA B;50.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;10.0;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA B;50.0;500008;PEBD REC. CONVENCIONAL;10.0;5.0;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;74.0;18.5;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
252;COEX FORMULA MIG PLUS C/ALTA;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
254;MONO FORMULA PIG AMARELO KARISMA;MONO;100.0;504037;PIG. BRANCO PADRAO;1.0;1.0;KG
254;MONO FORMULA PIG AMARELO KARISMA;MONO;100.0;504349;PELBD BUTENO LF 720/21  C/ DESLIZANTE;49.0;49.0;KG
254;MONO FORMULA PIG AMARELO KARISMA;MONO;100.0;500043;PEBD REC. BRANCO COMUM;20.0;20.0;KG
254;MONO FORMULA PIG AMARELO KARISMA;MONO;100.0;501333;PIG. AMARELO 01242470201 - CAMEL BACK;5.0;5.0;KG
254;MONO FORMULA PIG AMARELO KARISMA;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;25.0;KG
255;MONO FORMULA GOFRADO AMARELO SUMITOMO;1-UNICO (100000);100.0;501838;PIG. AMARELO CAMEL BACK 27699/17;5.0;5.0;KG
255;MONO FORMULA GOFRADO AMARELO SUMITOMO;1-UNICO (100000);100.0;502415;PEBD INDUSTRIAL TX7003;94.0;94.0;KG
255;MONO FORMULA GOFRADO AMARELO SUMITOMO;1-UNICO (100000);100.0;500044;PIG. BRANCO CAMEL BACK;1.0;1.0;KG
256;COEX FORMULA FRIGORIFICO;ROSCA A;25.0;506154;PELBD FLEXUS 9211;63.0;15.75;KG
256;COEX FORMULA FRIGORIFICO;ROSCA A;25.0;503271;PEAD HE-150 PL14;20.0;5.0;KG
256;COEX FORMULA FRIGORIFICO;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;15.0;3.75;KG
256;COEX FORMULA FRIGORIFICO;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
256;COEX FORMULA FRIGORIFICO;ROSCA B;50.0;500001;PELBD METALOCENICO PROXESS 1806 S3;50.0;25.0;KG
256;COEX FORMULA FRIGORIFICO;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
256;COEX FORMULA FRIGORIFICO;ROSCA B;50.0;503271;PEAD HE-150 PL14;20.0;10.0;KG
256;COEX FORMULA FRIGORIFICO;ROSCA B;50.0;500008;PEBD REC. CONVENCIONAL;10.0;5.0;KG
256;COEX FORMULA FRIGORIFICO;ROSCA C;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;73.0;18.25;KG
256;COEX FORMULA FRIGORIFICO;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
256;COEX FORMULA FRIGORIFICO;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
257;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 95%);1-UNICO (100000);100.0;509537;PEBD REC. AMARELO CAMEL BACK SUMITOMO;4.75;4.75;KG
257;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 95%);1-UNICO (100000);100.0;800074;PEBD REC. AMARELO SUMITOMO;95.0;95.0;KG
257;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 95%);1-UNICO (100000);100.0;501838;PIG. AMARELO CAMEL BACK 27699/17;0.25;0.25;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;27.0;6.75;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA A;25.0;509083;PEBD REC. PRETO RAÇÃO;70.0;17.5;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA A;25.0;504303;PIG. PRETO PR 21694;3.0;0.75;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA B;50.0;500043;PEBD REC. BRANCO COMUM;62.0;31.0;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;30.0;15.0;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;8.0;4.0;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA C;25.0;500043;PEBD REC. BRANCO COMUM;92.0;23.0;KG
258;COEX FORMULA BRANCO/PRETO NUTRIFARMA;ROSCA C;25.0;504037;PIG. BRANCO PADRAO;8.0;2.0;KG
259;MONO FORMULA GELADINHO;1-UNICO (100000);100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;70.0;70.0;KG
259;MONO FORMULA GELADINHO;1-UNICO (100000);100.0;502516;PEBD CONVENCIONAL EB 853/72;15.0;15.0;KG
259;MONO FORMULA GELADINHO;1-UNICO (100000);100.0;503271;PEAD HE-150 PL14;15.0;15.0;KG
26;COEX FORMULA GOFRADO AZUL CELESTE VIPAL;2-ROSCA-A (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
26;COEX FORMULA GOFRADO AZUL CELESTE VIPAL;3-ROSCA-B (60000);60.0;505579;PEBD INDUSTRIAL TX7001;93.4;56.04;KG
26;COEX FORMULA GOFRADO AZUL CELESTE VIPAL;3-ROSCA-B (60000);60.0;500197;PIG. AZUL CLARO CAMEL BACK VIPAL;6.6;3.96;KG
26;COEX FORMULA GOFRADO AZUL CELESTE VIPAL;4-ROSCA-C (20000);20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
261;MONO FORMULA ENCOLHIVEL BATERAX;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;40.0;40.0;KG
261;MONO FORMULA ENCOLHIVEL BATERAX;MONO;100.0;505579;PEBD INDUSTRIAL TX7001;25.0;25.0;KG
261;MONO FORMULA ENCOLHIVEL BATERAX;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;20.0;20.0;KG
261;MONO FORMULA ENCOLHIVEL BATERAX;MONO;100.0;503271;PEAD HE-150 PL14;15.0;15.0;KG
263;MONO FORMULA TRANSP. P/SABÃO EM PÓ;MONO;100.0;506154;PELBD FLEXUS 9211;41.5;41.5;KG
263;MONO FORMULA TRANSP. P/SABÃO EM PÓ;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;25.0;25.0;KG
263;MONO FORMULA TRANSP. P/SABÃO EM PÓ;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;19.0;19.0;KG
263;MONO FORMULA TRANSP. P/SABÃO EM PÓ;MONO;100.0;503271;PEAD HE-150 PL14;10.0;10.0;KG
263;MONO FORMULA TRANSP. P/SABÃO EM PÓ;MONO;100.0;500204;ADIT. DESLIZANTE;1.5;1.5;KG
263;MONO FORMULA TRANSP. P/SABÃO EM PÓ;MONO;100.0;503037;ADIT. AUXILIAR DE FLUXO;3.0;3.0;KG
264;MONO FORMULA INTERFOLHADOR;MONO;100.0;502452;PEBD INDUSTRIAL TX8079;30.0;30.0;KG
264;MONO FORMULA INTERFOLHADOR;MONO;100.0;503271;PEAD HE-150 PL14;70.0;70.0;KG
265;COEX FORMULA GOFRADO TRANSPARENTE UNIQUE E VIPAL;ROSCA A;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
265;COEX FORMULA GOFRADO TRANSPARENTE UNIQUE E VIPAL;ROSCA B;60.0;505579;PEBD INDUSTRIAL TX7001;100.0;60.0;KG
265;COEX FORMULA GOFRADO TRANSPARENTE UNIQUE E VIPAL;ROSCA C;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
269;MONO FORMULA AZUL CAFE CACIQUE;MONO;100.0;505579;PEBD INDUSTRIAL TX7001;15.0;15.0;KG
269;MONO FORMULA AZUL CAFE CACIQUE;MONO;100.0;500204;ADIT. DESLIZANTE;1.0;1.0;KG
269;MONO FORMULA AZUL CAFE CACIQUE;MONO;100.0;512271;PELBD EXCEED 2012MK;25.0;25.0;KG
269;MONO FORMULA AZUL CAFE CACIQUE;MONO;100.0;511825;PELBD ENABLE 4002 MC - EXCEED STIFF+ M 0238.MC;54.0;54.0;KG
269;MONO FORMULA AZUL CAFE CACIQUE;MONO;100.0;500207;ADIT. ANTI-ESTATICO;3.0;3.0;KG
269;MONO FORMULA AZUL CAFE CACIQUE;MONO;100.0;500021;PIG. AZUL TRANSLUCIDO;2.0;2.0;KG
27;COEX FORMULA GOFRADO MARROM VIPAL;ROSCA A;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
27;COEX FORMULA GOFRADO MARROM VIPAL;ROSCA B;60.0;505579;PEBD INDUSTRIAL TX7001;93.5;56.1;KG
27;COEX FORMULA GOFRADO MARROM VIPAL;ROSCA B;60.0;500201;PIG. MARROM CAMEL BACK;6.5;3.9;KG
27;COEX FORMULA GOFRADO MARROM VIPAL;ROSCA C;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA A;25.0;507180;PELBD METALOCENICO PROXEES 2606;73.0;18.25;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA A;25.0;502311;PEBD CONVENCIONAL EB 853;25.0;6.25;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA B;50.0;503271;PEAD HE-150 PL14;50.0;25.0;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA B;50.0;503757;PELBD BUTENO LF 720/20;30.0;15.0;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;73.0;18.25;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA C;25.0;502311;PEBD CONVENCIONAL EB 853;25.0;6.25;KG
270;COEX FORM. TRANSP. OLEAGINOSOS.;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
271;COEX FORM. BRANCO P/SAL;ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;67.0;16.75;KG
271;COEX FORM. BRANCO P/SAL;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
271;COEX FORM. BRANCO P/SAL;ROSCA A;25.0;504037;PIG. BRANCO PADRAO;6.0;1.5;KG
271;COEX FORM. BRANCO P/SAL;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
271;COEX FORM. BRANCO P/SAL;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;40.0;20.0;KG
271;COEX FORM. BRANCO P/SAL;ROSCA B;50.0;507180;PELBD METALOCENICO PROXEES 2606;20.0;10.0;KG
271;COEX FORM. BRANCO P/SAL;ROSCA B;50.0;500043;PEBD REC. BRANCO COMUM;40.0;20.0;KG
271;COEX FORM. BRANCO P/SAL;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;68.0;17.0;KG
271;COEX FORM. BRANCO P/SAL;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
271;COEX FORM. BRANCO P/SAL;ROSCA C;25.0;504037;PIG. BRANCO PADRAO;6.0;1.5;KG
271;COEX FORM. BRANCO P/SAL;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
272;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 85%);1-UNICO (100000);100.0;513817;ADIT. MASTER DESSECANTE;1.0;1.0;KG
272;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 85%);1-UNICO (100000);100.0;509537;PEBD REC. AMARELO CAMEL BACK SUMITOMO;5.0;5.0;KG
272;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 85%);1-UNICO (100000);100.0;800074;PEBD REC. AMARELO SUMITOMO;84.0;84.0;KG
272;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 85%);1-UNICO (100000);100.0;505579;PEBD INDUSTRIAL TX7001;9.25;9.25;KG
272;MONO FORMULA GOFRADO AMARELO SUMITOMO (REC 85%);1-UNICO (100000);100.0;501838;PIG. AMARELO CAMEL BACK 27699/17;0.75;0.75;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA A;25.0;507180;PELBD METALOCENICO PROXEES 2606;73.0;18.25;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA A;25.0;502311;PEBD CONVENCIONAL EB 853;25.0;6.25;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA B;50.0;503271;PEAD HE-150 PL14;50.0;25.0;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA B;50.0;503757;PELBD BUTENO LF 720/20;28.0;14.0;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA B;50.0;500021;PIG. AZUL TRANSLUCIDO;2.0;1.0;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA C;25.0;502311;PEBD CONVENCIONAL EB 853;25.0;6.25;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
273;COEX FORM. AZUL OLEAGINOSOS.;ROSCA C;25.0;507180;PELBD METALOCENICO PROXEES 2606;73.0;18.25;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA A;35.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.7;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA A;35.0;506154;PELBD FLEXUS 9211;40.0;14.0;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA A;35.0;509861;PELBD HEXENO HF2208S3;41.0;14.35;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA A;35.0;502516;PEBD CONVENCIONAL EB 853/72;10.0;3.5;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA A;35.0;500207;ADIT. ANTI-ESTATICO;1.0;0.35;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA A;35.0;504303;PIG. PRETO PR 21694;6.0;2.1;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA B;40.0;506154;PELBD FLEXUS 9211;27.0;10.8;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA B;40.0;503271;PEAD HE-150 PL14;30.0;12.0;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA B;40.0;503807;PIG. BRANCO 11748-BX / DT70;18.0;7.2;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA B;40.0;505579;PEBD INDUSTRIAL TX7001;25.0;10.0;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;10.0;2.5;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA C;25.0;509861;PELBD HEXENO HF2208S3;52.0;13.0;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA C;25.0;506154;PELBD FLEXUS 9211;25.0;6.25;KG
274;COEX FORMULA BRANCO/PRETO DE HEUS;ROSCA C;25.0;503807;PIG. BRANCO 11748-BX / DT70;11.0;2.75;KG
276;MONO FOR PIG BRANCO 4% ANTIESTATICO;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;72.0;72.0;KG
276;MONO FOR PIG BRANCO 4% ANTIESTATICO;MONO;100.0;502311;PEBD CONVENCIONAL EB 853;20.0;20.0;KG
276;MONO FOR PIG BRANCO 4% ANTIESTATICO;MONO;100.0;500207;ADIT. ANTI-ESTATICO;3.0;3.0;KG
276;MONO FOR PIG BRANCO 4% ANTIESTATICO;MONO;100.0;504037;PIG. BRANCO PADRAO;5.0;5.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA A;25.0;508116;ADIT. ANTI-BLOQUEIO 5009;1.0;0.25;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;3.0;0.75;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA A;25.0;516900;PELBD EXCEED 1018 RK - Exceed m 1018.RK;73.0;18.25;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA A;25.0;500204;ADIT. DESLIZANTE;3.0;0.75;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA B;50.0;500008;PEBD REC. CONVENCIONAL;10.0;5.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA B;50.0;517232;PELBD ENABLE 2005 RE - EXCEED FLOW M 0520.RE;44.0;22.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA B;50.0;503271;PEAD HE-150 PL14;26.0;13.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA C;25.0;509861;PELBD HEXENO HF2208S3;77.0;19.25;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
281;COEX FORMULA CEREAIS MENOR E IGUAL A 2KG EXXON C/ HE150;ROSCA C;25.0;500204;ADIT. DESLIZANTE;2.0;0.5;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA A;25.0;506154;PELBD FLEXUS 9211;63.5;15.875;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA A;25.0;503271;PEAD HE-150 PL14;5.0;1.25;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA A;25.0;500204;ADIT. DESLIZANTE;3.0;0.75;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA A;25.0;508116;ADIT. ANTI-BLOQUEIO 5009;1.5;0.375;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA B;50.0;500001;PELBD METALOCENICO PROXESS 1806 S3;70.0;35.0;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;20.0;10.0;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA B;50.0;503271;PEAD HE-150 PL14;10.0;5.0;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA C;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;65.0;16.25;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;6.25;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA C;25.0;503271;PEAD HE-150 PL14;5.0;1.25;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA C;25.0;500204;ADIT. DESLIZANTE;3.0;0.75;KG
283;COEX FORMULA PAES LAMINADOS;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA A;25.0;507180;PELBD METALOCENICO PROXEES 2606;72.0;18.0;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA A;25.0;505274;PIG. PRATA - 921051-M;6.0;1.5;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA B;50.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;43.0;21.5;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA B;50.0;503271;PEAD HE-150 PL14;20.0;10.0;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;30.0;15.0;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;7.0;3.5;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA C;25.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;71.0;17.75;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA C;25.0;504037;PIG. BRANCO PADRAO;7.0;1.75;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
285;COEX FORMULA GRASP BRANCO/PRATA ATÉ 100 MICRAS;ROSCA C;25.0;503037;ADIT. AUXILIAR DE FLUXO;2.0;0.5;KG
286;MONO FORMULA GRASP LAMINA ATÉ 100 MICRAS;MONO;100.0;503757;PELBD BUTENO LF 720/20;80.0;80.0;KG
286;MONO FORMULA GRASP LAMINA ATÉ 100 MICRAS;MONO;100.0;502311;PEBD CONVENCIONAL EB 853;20.0;20.0;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA A;25.0;503271;PEAD HE-150 PL14;15.0;3.75;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA A;25.0;505274;PIG. PRATA - 921051-M;5.0;1.25;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;35.0;8.75;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA A;25.0;505579;PEBD INDUSTRIAL TX7001;25.0;6.25;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA A;25.0;504349;PELBD BUTENO LF 720/21  C/ DESLIZANTE;20.0;5.0;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA B;50.0;505579;PEBD INDUSTRIAL TX7001;25.0;12.5;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA B;50.0;502516;PEBD CONVENCIONAL EB 853/72;35.0;17.5;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA B;50.0;504349;PELBD BUTENO LF 720/21  C/ DESLIZANTE;20.0;10.0;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA B;50.0;503271;PEAD HE-150 PL14;15.0;7.5;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA B;50.0;504037;PIG. BRANCO PADRAO;5.0;2.5;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;35.0;8.75;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA C;25.0;505579;PEBD INDUSTRIAL TX7001;25.0;6.25;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA C;25.0;504349;PELBD BUTENO LF 720/21  C/ DESLIZANTE;20.0;5.0;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA C;25.0;503271;PEAD HE-150 PL14;15.0;3.75;KG
287;COEX FORMULA ENCOLHIVEL BRANCO/PRATA;ROSCA C;25.0;504037;PIG. BRANCO PADRAO;5.0;1.25;KG
288;MONO FORMULA FRIGORIFICO;MONO;100.0;506154;PELBD FLEXUS 9211;73.0;73.0;KG
288;MONO FORMULA FRIGORIFICO;MONO;100.0;503271;PEAD HE-150 PL14;10.0;10.0;KG
288;MONO FORMULA FRIGORIFICO;MONO;100.0;500204;ADIT. DESLIZANTE;2.0;2.0;KG
288;MONO FORMULA FRIGORIFICO;MONO;100.0;500008;PEBD REC. CONVENCIONAL;15.0;15.0;KG
289;COEX FORMULA BOCAO TRANSP. EMPACOTAMENTO AUTOMATICO;ROSCA A;25.0;503271;PEAD HE-150 PL14;15.0;3.75;KG
289;COEX FORMULA BOCAO TRANSP. EMPACOTAMENTO AUTOMATICO;ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;69.0;17.25;KG
289;COEX FORMULA BOCAO TRANSP. EMPACOTAMENTO AUTOMATICO;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;15.0;3.75;KG
289;COEX FORMULA BOCAO TRANSP. EMPACOTAMENTO AUTOMATICO;ROSCA A;25.0;503037;ADIT. AUXILIAR DE FLUXO;1.0;0.25;KG
